id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,subset_category,image_path
39746,Girls,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Gini Jony Girls Black Top,Tops,data/subset/Tops/39746.jpg
9659,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Indigo Nation Men Reversible Bling Blue Shirts,Shirts,data/subset/Shirts/9659.jpg
43953,Women,Footwear,Shoes,Heels,Purple,Winter,2012.0,Casual,Catwalk Women Purple Flats,Heels,data/subset/Heels/43953.jpg
2663,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women Non Leather Brown Bag,Handbags,data/subset/Handbags/2663.jpg
7844,Women,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Puma Women Cabana Racer SL JR Black Blue Green Shoe,Sports Shoes,data/subset/Sports Shoes/7844.jpg
23196,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Highlander Men Green Check Shirt,Shirts,data/subset/Shirts/23196.jpg
20753,Women,Footwear,Shoes,Heels,Silver,Winter,2012.0,Casual,Carlton London  Women Classy Silver Stilettos,Heels,data/subset/Heels/20753.jpg
16157,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Enroute Men Leather Black Casual Shoes,Casual Shoes,data/subset/Casual Shoes/16157.jpg
39711,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,ADIDAS Original Men Black Dial Chronograph Watch ADH2641,Watches,data/subset/Watches/39711.jpg
17666,Women,Footwear,Shoes,Heels,Multi,Winter,2015.0,Casual,Catwalk Women Classic Multi Heels,Heels,data/subset/Heels/17666.jpg
24911,Boys,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,United Colors of Benetton Kids Boys Grey Printed T-shirt,Tshirts,data/subset/Tshirts/24911.jpg
45885,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Maxima Men Black Dial Watch,Watches,data/subset/Watches/45885.jpg
15890,Girls,Footwear,Sandal,Sandals,Pink,Spring,2013.0,Casual,Warner Bros Kids Girls TW Rainbow Clog Pink Sandals,Sandals,data/subset/Sandals/15890.jpg
39173,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,Aneri Women Red Kurta,Kurtas,data/subset/Kurtas/39173.jpg
8965,Women,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Puma Women BodyTrain Alt White Sports Shoes,Sports Shoes,data/subset/Sports Shoes/8965.jpg
26897,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Jealous 21 Women White Top,Tops,data/subset/Tops/26897.jpg
12977,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,ADIDAS Men Marathon Black Sports Shoes,Sports Shoes,data/subset/Sports Shoes/12977.jpg
5943,Men,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,Locomotive Men Green Checked Shirt,Shirts,data/subset/Shirts/5943.jpg
41777,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Remanika Women Pink Top,Tops,data/subset/Tops/41777.jpg
59884,Women,Apparel,Topwear,Tops,Pink,Fall,2012.0,Casual,Femella Women Pink Tube Top,Tops,data/subset/Tops/59884.jpg
13755,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,Belmonte Men Check Black Shirts,Shirts,data/subset/Shirts/13755.jpg
19307,Men,Footwear,Shoes,Sports Shoes,Silver,Fall,2011.0,Sports,Nike Men Air Citius 2+ MSL White Sports Shoes,Sports Shoes,data/subset/Sports Shoes/19307.jpg
20247,Women,Apparel,Topwear,Tops,Magenta,Summer,2012.0,Casual,Wrangler Women Striped Purple Top,Tops,data/subset/Tops/20247.jpg
57503,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Lee Cooper Men Brown Sandals,Sandals,data/subset/Sandals/57503.jpg
10088,Men,Footwear,Shoes,Sports Shoes,Silver,Fall,2011.0,Sports,Reebok Men Racehound Silver Sports Shoes,Sports Shoes,data/subset/Sports Shoes/10088.jpg
47139,Women,Accessories,Bags,Handbags,Pink,Summer,2015.0,Casual,Be For Bag Women Combo pack Tote Bags,Handbags,data/subset/Handbags/47139.jpg
13144,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Inc 5 Women Casual Black Heels,Heels,data/subset/Heels/13144.jpg
20192,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Wrangler Men Polo White T-shirt,Tshirts,data/subset/Tshirts/20192.jpg
46385,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,ADIDAS Men Green Printed T-shirt,Tshirts,data/subset/Tshirts/46385.jpg
22562,Women,Accessories,Bags,Handbags,Tan,Winter,2015.0,Casual,Lino Perros Tan Women Casual Sling Bag,Handbags,data/subset/Handbags/22562.jpg
14577,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Vans Men Sk8-Hi Black Casual Shoes,Casual Shoes,data/subset/Casual Shoes/14577.jpg
28473,Women,Apparel,Topwear,Tops,Turquoise Blue,Summer,2012.0,Casual,Urban Yoga Women Printed Turquoise Blue Top,Tops,data/subset/Tops/28473.jpg
9154,Women,Apparel,Topwear,Tops,Grey,Fall,2011.0,Casual,Jealous 21 Women Checks Grey Tops,Tops,data/subset/Tops/9154.jpg
15896,Girls,Footwear,Sandal,Sandals,Pink,Winter,2012.0,Casual,Warner Bros Kids Girls TW Love flops Pink Slippers,Sandals,data/subset/Sandals/15896.jpg
44612,Men,Footwear,Shoes,Sports Shoes,Blue,Spring,2013.0,Sports,Salomon Men Blue RX Prime Sports Shoes,Sports Shoes,data/subset/Sports Shoes/44612.jpg
34733,Women,Footwear,Shoes,Sports Shoes,Blue,Summer,2012.0,Sports,Puma Women Faas 300 Blue & Pink Sports Shoes,Sports Shoes,data/subset/Sports Shoes/34733.jpg
41875,Men,Footwear,Sandal,Sandals,Brown,Fall,2014.0,Casual,Estd. 1977 Men Brown Sandals,Sandals,data/subset/Sandals/41875.jpg
23837,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,ADIDAS Men White Razor Sports Shoes,Sports Shoes,data/subset/Sports Shoes/23837.jpg
22385,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Mark Taylor Men Solid White Shirt,Shirts,data/subset/Shirts/22385.jpg
41990,Boys,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Gini and Jony Boys Check Black Shirt,Shirts,data/subset/Shirts/41990.jpg
25622,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fastrack Men Black Dial Analog Chronograph Watch,Watches,data/subset/Watches/25622.jpg
51404,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Myntra Men Blue Shirt,Shirts,data/subset/Shirts/51404.jpg
14545,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,Vishudh Women Circle Print Blue Kurtas,Kurtas,data/subset/Kurtas/14545.jpg
27854,Women,Apparel,Topwear,Tops,Maroon,Summer,2012.0,Casual,Scullers For Her Women Maroon Top,Tops,data/subset/Tops/27854.jpg
59034,Women,Footwear,Shoes,Heels,Bronze,Winter,2012.0,Casual,Carlton London Women Black Heels,Heels,data/subset/Heels/59034.jpg
15967,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Turtle Check Men Red Shirt,Shirts,data/subset/Shirts/15967.jpg
4068,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2011.0,Casual,Crocs Men's Tideline Canvas Khaki Shoe,Casual Shoes,data/subset/Casual Shoes/4068.jpg
50762,Men,Footwear,Sandal,Sandals,Khaki,Winter,2018.0,Casual,Red Chief Men Khaki Sandals,Sandals,data/subset/Sandals/50762.jpg
44454,Women,Footwear,Shoes,Heels,Black,Summer,2012.0,Casual,Senorita Women Black Sandals,Heels,data/subset/Heels/44454.jpg
4153,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Nike Men's Sweet Classic Black White Shoe,Sports Shoes,data/subset/Sports Shoes/4153.jpg
56693,Men,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Fabindia Men Blue Kurta,Kurtas,data/subset/Kurtas/56693.jpg
19110,Men,Apparel,Topwear,Tshirts,Beige,Winter,2016.0,Casual,Campbell Men Pack of 3 Solid Tshirts,Tshirts,data/subset/Tshirts/19110.jpg
41762,Women,Apparel,Topwear,Tops,Multi,Summer,2012.0,Casual,Remanika Women Multi Coloured Top,Tops,data/subset/Tops/41762.jpg
29247,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Sports,ADIDAS Men Lakers Yellow Jersey,Tshirts,data/subset/Tshirts/29247.jpg
24157,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,Aurelia Women Green Kurta,Kurtas,data/subset/Kurtas/24157.jpg
2887,Women,Footwear,Shoes,Heels,Beige,Winter,2015.0,Casual,Catwalk Women Black Ballerinas,Heels,data/subset/Heels/2887.jpg
45035,Men,Accessories,Watches,Watches,Grey,Winter,2016.0,Casual,Maxima Men Grey Dial Watch,Watches,data/subset/Watches/45035.jpg
38753,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Nike Women Black Sling Bag,Handbags,data/subset/Handbags/38753.jpg
50751,Men,Footwear,Shoes,Casual Shoes,Mushroom Brown,Winter,2018.0,Casual,Red Chief Men Mushroom Brown Shoes,Casual Shoes,data/subset/Casual Shoes/50751.jpg
51566,Women,Accessories,Watches,Watches,White,Summer,2017.0,Casual,Fastrack Women White Dial Watch NB6027sm01,Watches,data/subset/Watches/51566.jpg
37155,Men,Apparel,Topwear,Tshirts,White,Summer,2016.0,Casual,Campbell Men Pack of 3 T-shirt,Tshirts,data/subset/Tshirts/37155.jpg
11943,Men,Footwear,Sandal,Sandals,Brown,Winter,2012.0,Casual,Ganuchi Men Brown Sandals,Sandals,data/subset/Sandals/11943.jpg
9644,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Indigo Nation Men Checks Shirt Green Shirts,Shirts,data/subset/Shirts/9644.jpg
9231,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Formal,Mark Taylor Men Grey Striped Shirt,Shirts,data/subset/Shirts/9231.jpg
4455,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2011.0,Casual,ADIDAS Khaki Color Canvas Shoe,Casual Shoes,data/subset/Casual Shoes/4455.jpg
32401,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Arrow Woman Printed Multi Coloured Top,Tops,data/subset/Tops/32401.jpg
52670,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Morellato Men Silver Dial Watch,Watches,data/subset/Watches/52670.jpg
10790,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Wrangler Men Manitoba Piping Blue Shirts,Shirts,data/subset/Shirts/10790.jpg
12387,Men,Apparel,Topwear,Shirts,Orange,Fall,2011.0,Formal,Reid & Taylor Men Stripes Orange Shirts,Shirts,data/subset/Shirts/12387.jpg
19652,Women,Apparel,Topwear,Tops,White,Fall,2011.0,Casual,United Colors of Benetton Women White Printed Top,Tops,data/subset/Tops/19652.jpg
6410,Women,Footwear,Shoes,Casual Shoes,White,Summer,2011.0,Casual,Lotto Women Leisure White Blue Shoe,Casual Shoes,data/subset/Casual Shoes/6410.jpg
47378,Women,Accessories,Bags,Handbags,Navy Blue,Summer,2012.0,Casual,Baggit Women Navy Blue Handbag,Handbags,data/subset/Handbags/47378.jpg
15745,Women,Footwear,Shoes,Sports Shoes,Silver,Summer,2012.0,Sports,Nike Women Transform III Silver Sports Shoes,Sports Shoes,data/subset/Sports Shoes/15745.jpg
22306,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,Inc. 5 Women Casual Brown Flats,Heels,data/subset/Heels/22306.jpg
42394,Women,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Flying Machine Women Purple T-shirt,Tshirts,data/subset/Tshirts/42394.jpg
3769,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Status Quo Men's Blue Polo T-shirt,Tshirts,data/subset/Tshirts/3769.jpg
39771,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Peter England Men Multi Coloured Casual Shirt,Shirts,data/subset/Shirts/39771.jpg
42137,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Nike Men White Air Courtballistec White Sports Shoes,Sports Shoes,data/subset/Sports Shoes/42137.jpg
10202,Women,Accessories,Bags,Handbags,Green,Winter,2015.0,Casual,Murcia Women Asjke Green Green Handbags,Handbags,data/subset/Handbags/10202.jpg
4470,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Puma Men's Complete Vectana White Sliver Black Shoe,Sports Shoes,data/subset/Sports Shoes/4470.jpg
5750,Women,Apparel,Topwear,Tops,Red,Summer,2011.0,Casual,Jealous 21 Women V Neck Sequined Red Top,Tops,data/subset/Tops/5750.jpg
5384,Men,Footwear,Shoes,Sports Shoes,Beige,Summer,2011.0,Sports,Quechua Arpenaz Flex Man Beige,Sports Shoes,data/subset/Sports Shoes/5384.jpg
18412,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Skechers MenShape-Ups White Shoe,Sports Shoes,data/subset/Sports Shoes/18412.jpg
44551,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Coolers Men Black Sandals,Sandals,data/subset/Sandals/44551.jpg
34762,Women,Accessories,Bags,Handbags,Orange,Summer,2015.0,Casual,Be For Bag Women Orange Bag,Handbags,data/subset/Handbags/34762.jpg
29456,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Giordano Men White Dial Watch,Watches,data/subset/Watches/29456.jpg
49879,Women,Accessories,Watches,Watches,Gold,Winter,2016.0,Casual,Q&Q Women Ladies ANALOG Gold Watches,Watches,data/subset/Watches/49879.jpg
39609,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Brown Heels,Heels,data/subset/Heels/39609.jpg
33249,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Formal,Arrow Men Blue Striped Shirt,Shirts,data/subset/Shirts/33249.jpg
22542,Men,Footwear,Shoes,Sports Shoes,White,Fall,2009.0,Sports,Lotto  Kids-Boy Jumper  White Sports Shoes,Sports Shoes,data/subset/Sports Shoes/22542.jpg
25641,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Fastrack Men White Casual Watch,Watches,data/subset/Watches/25641.jpg
5712,Men,Footwear,Shoes,Sports Shoes,Silver,Summer,2011.0,Sports,Reebok Men's Lochraven Silver Black Shoe,Sports Shoes,data/subset/Sports Shoes/5712.jpg
47761,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Murcia Women Black Handbag,Handbags,data/subset/Handbags/47761.jpg
14877,Women,Accessories,Bags,Handbags,Black,Summer,2011.0,Casual,United Colors of Benetton Women Solid Black Handbags,Handbags,data/subset/Handbags/14877.jpg
11211,Men,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Esprit Men Octo Chrono Silver Black Steel Watches,Watches,data/subset/Watches/11211.jpg
51426,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Myntra Men Red Check Shirt,Shirts,data/subset/Shirts/51426.jpg
47351,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Baggit Women Black Bag,Handbags,data/subset/Handbags/47351.jpg
18793,Unisex,Accessories,Bags,Handbags,Beige,Summer,2010.0,Casual,Peter England Unisex Casual Beige Bag,Handbags,data/subset/Handbags/18793.jpg
5348,Men,Footwear,Shoes,Sports Shoes,Maroon,Fall,2011.0,Sports,Quechua Forclaz  800 Trek Man,Sports Shoes,data/subset/Sports Shoes/5348.jpg
15439,Women,Accessories,Bags,Handbags,Black,Fall,2011.0,Casual,Hidekraft Women Leather Black Handbags,Handbags,data/subset/Handbags/15439.jpg
29157,Boys,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,United Colors of Benetton Boys Hopeland Pink T-shirt,Tshirts,data/subset/Tshirts/29157.jpg
3964,Women,Apparel,Topwear,Tops,Blue,Summer,2011.0,Casual,Jealous 21 Women Blue V Neck Party Top,Tops,data/subset/Tops/3964.jpg
5794,Women,Apparel,Topwear,Tops,Black,Summer,2011.0,Casual,Jealous 21 Women Party Black Top,Tops,data/subset/Tops/5794.jpg
19029,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Moccasin Black Heels,Heels,data/subset/Heels/19029.jpg
53406,Women,Apparel,Topwear,Kurtas,Red,Fall,2012.0,Ethnic,Alma Women Red Printed Kurta,Kurtas,data/subset/Kurtas/53406.jpg
20280,Women,Footwear,Shoes,Heels,Green,Winter,2015.0,Casual,Catwalk Women Casual Green Flats,Heels,data/subset/Heels/20280.jpg
11778,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Lee Men Solid Grey Tshirts,Tshirts,data/subset/Tshirts/11778.jpg
12094,Women,Apparel,Topwear,Kurtas,White,Fall,2011.0,Ethnic,W Women Printed White Kurtas,Kurtas,data/subset/Kurtas/12094.jpg
8452,Women,Apparel,Topwear,Tops,Blue,Fall,2011.0,Casual,Jealous 21 Women Jealous Rain Blue Top Blue Tops,Tops,data/subset/Tops/8452.jpg
3520,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Myntra Men's Reaching The Moon Black T-shirt,Tshirts,data/subset/Tshirts/3520.jpg
24412,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,ADIDAS  Men Smoove Black Sports Shoes,Sports Shoes,data/subset/Sports Shoes/24412.jpg
30848,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Fabindia Women White Printed Kurta,Kurtas,data/subset/Kurtas/30848.jpg
32395,Women,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Formal,Arrow Woman Grey Shirt,Shirts,data/subset/Shirts/32395.jpg
36619,Women,Footwear,Shoes,Heels,Turquoise Blue,Winter,2015.0,Casual,Catwalk Women Turquoise Blue Flats,Heels,data/subset/Heels/36619.jpg
30059,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,SKAGEN DENMARK Men Black Dial Watch 861XLSXB,Watches,data/subset/Watches/30059.jpg
35537,Girls,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Enroute Kids Girls Black Sandals,Sandals,data/subset/Sandals/35537.jpg
4044,Men,Footwear,Shoes,Sports Shoes,Silver,Summer,2011.0,Sports,ADIDAS Men's Snova Glide 3M White Silver Shoe,Sports Shoes,data/subset/Sports Shoes/4044.jpg
56873,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,HM Women Black Flats,Heels,data/subset/Heels/56873.jpg
9387,Women,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Nike Women Wmns Nike Bac White Casual Shoes,Casual Shoes,data/subset/Casual Shoes/9387.jpg
21737,Men,Footwear,Shoes,Casual Shoes,Grey,Fall,2011.0,Casual,Vans Men TNT 5 Grey Casual Shoes,Casual Shoes,data/subset/Casual Shoes/21737.jpg
59349,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Gliders Men Brown Sandals,Sandals,data/subset/Sandals/59349.jpg
32373,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Q&Q Women White Dial Watch,Watches,data/subset/Watches/32373.jpg
59928,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Diva Women White Kurta,Kurtas,data/subset/Kurtas/59928.jpg
13921,Women,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Nike Women Esquire White Sports Shoes,Sports Shoes,data/subset/Sports Shoes/13921.jpg
25338,Women,Accessories,Watches,Watches,Red,Winter,2016.0,Casual,CASIO Sheen Women Red Dial Chronograph Watch SX029 SHE-5017L-4ADF,Watches,data/subset/Watches/25338.jpg
30038,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,SKAGEN DENMARK Men White Dial Watch 233XLSS,Watches,data/subset/Watches/30038.jpg
12005,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Formal,Mark Taylor Men Green Striped Shirt,Shirts,data/subset/Shirts/12005.jpg
11058,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Scullers Men Check Purple Shirts,Shirts,data/subset/Shirts/11058.jpg
37480,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Esprit Women White Watch,Watches,data/subset/Watches/37480.jpg
46987,Women,Accessories,Bags,Handbags,Charcoal,Summer,2012.0,Casual,Bulchee Women Charcoal Handbag,Handbags,data/subset/Handbags/46987.jpg
49884,Girls,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Q&Q Kids Girls White Dial Analog Watch,Watches,data/subset/Watches/49884.jpg
50146,Women,Footwear,Shoes,Heels,Red,Winter,2012.0,Casual,Rocia Women Red Heels,Heels,data/subset/Heels/50146.jpg
35341,Women,Footwear,Shoes,Heels,Brown,Summer,2012.0,Casual,Senorita Women Brown Heels,Heels,data/subset/Heels/35341.jpg
33427,Women,Accessories,Bags,Handbags,Blue,Summer,2012.0,Casual,Baggit Women Modishx Enzyme Blue Sling Bag,Handbags,data/subset/Handbags/33427.jpg
53840,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012.0,Ethnic,Vishudh Women Purple Kurta,Kurtas,data/subset/Kurtas/53840.jpg
3935,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Jealous 21 Women's Yellow Miss T-shirt,Tshirts,data/subset/Tshirts/3935.jpg
22250,Men,Footwear,Sandal,Sandals,Brown,Fall,2012.0,Casual,ID Men Brown Casual Sandal,Sandals,data/subset/Sandals/22250.jpg
5068,Men,Accessories,Watches,Watches,Blue,Winter,2016.0,Casual,Being Human Men Grey Dial Blue Strap Watch,Watches,data/subset/Watches/5068.jpg
11992,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Classic Polo Men Stripes Green Tshirts,Tshirts,data/subset/Tshirts/11992.jpg
24716,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,Puma Men  Jiff Black Sandals,Sandals,data/subset/Sandals/24716.jpg
52072,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Myntra Men Blue T-shirt,Tshirts,data/subset/Tshirts/52072.jpg
26725,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Large Logo Graphic Black T-shirt,Tshirts,data/subset/Tshirts/26725.jpg
36500,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012.0,Ethnic,Folklore Women Brown Kurta,Kurtas,data/subset/Kurtas/36500.jpg
22304,Women,Footwear,Shoes,Heels,Beige,Winter,2012.0,Casual,Inc. 5 Women Casual Beige Heels,Heels,data/subset/Heels/22304.jpg
50728,Men,Footwear,Sandal,Sandals,Black,Winter,2018.0,Casual,Red Chief Men Black Sandals,Sandals,data/subset/Sandals/50728.jpg
30035,Women,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Kenneth Cole Women White Dial Watch,Watches,data/subset/Watches/30035.jpg
15740,Women,Footwear,Shoes,Sports Shoes,Grey,Fall,2011.0,Sports,Nike Women Air Relentless Grey Sports Shoes,Sports Shoes,data/subset/Sports Shoes/15740.jpg
45926,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Maxima Ssteele Men Black Dial Watch,Watches,data/subset/Watches/45926.jpg
2211,Men,Footwear,Sandal,Sandals,Navy Blue,Fall,2010.0,Casual,Puma Men Trek Navy Blue Floater,Sandals,data/subset/Sandals/2211.jpg
19735,Women,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,United Colors of Benetton Women White Shirt,Shirts,data/subset/Shirts/19735.jpg
20281,Women,Footwear,Shoes,Heels,Pink,Winter,2015.0,Casual,Catwalk Women Casual Pink Flats,Heels,data/subset/Heels/20281.jpg
41299,Girls,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Gini and Jony Girls Pink Top,Tops,data/subset/Tops/41299.jpg
5243,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Reebok Men's Zigdhoni Black Shoe,Sports Shoes,data/subset/Sports Shoes/5243.jpg
10109,Women,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Fastrack Women Denim Analogue Steel Watch,Watches,data/subset/Watches/10109.jpg
20716,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018.0,Smart Casual,Red Tape Men Brown Leather Casual Shoes,Casual Shoes,data/subset/Casual Shoes/20716.jpg
32355,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Q&Q Men Black Dial Watch,Watches,data/subset/Watches/32355.jpg
40502,Men,Accessories,Watches,Watches,Cream,Winter,2016.0,Casual,Titan Men Cream-Coloured Dial Watch NB1072YL06,Watches,data/subset/Watches/40502.jpg
5248,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Reebok Women Easytone Reenew White Red Shoe,Sports Shoes,data/subset/Sports Shoes/5248.jpg
39567,Women,Footwear,Shoes,Heels,Blue,Winter,2015.0,Casual,Catwalk Women Blue Flats,Heels,data/subset/Heels/39567.jpg
12711,Women,Footwear,Shoes,Sports Shoes,Grey,Fall,2011.0,Sports,Nike Women Lunarshift Grey Sports Shoes,Sports Shoes,data/subset/Sports Shoes/12711.jpg
9664,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Casual,Indigo Nation Men Bling Maroon Shirt,Shirts,data/subset/Shirts/9664.jpg
24686,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,Lee Cooper Men Classic Black Sandals,Sandals,data/subset/Sandals/24686.jpg
42749,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Rocia Women Black Heels,Heels,data/subset/Heels/42749.jpg
14440,Women,Footwear,Shoes,Heels,White,Summer,2012.0,Casual,Enroute Women Casual White Flats,Heels,data/subset/Heels/14440.jpg
12972,Men,Footwear,Shoes,Sports Shoes,Blue,Fall,2011.0,Sports,ADIDAS Men Eqt Runbox Blue Sports Shoes,Sports Shoes,data/subset/Sports Shoes/12972.jpg
7379,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2018.0,Casual,Red Tape Men's Blk Casual Black Shoe,Casual Shoes,data/subset/Casual Shoes/7379.jpg
48504,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,French Connection Women Blue Top,Tops,data/subset/Tops/48504.jpg
20129,Women,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Wrangler Women Belted Purple Shirt,Shirts,data/subset/Shirts/20129.jpg
22846,Men,Footwear,Shoes,Casual Shoes,Khaki,Summer,2012.0,Casual,Woodland Men Khaki Casual Shoes,Casual Shoes,data/subset/Casual Shoes/22846.jpg
10354,Women,Apparel,Topwear,Tops,Blue,Fall,2011.0,Casual,United Colors of Benetton Women Checks Blue Tops,Tops,data/subset/Tops/10354.jpg
40990,Girls,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Palm Tree Girls Milan White Top,Tops,data/subset/Tops/40990.jpg
50753,Men,Footwear,Shoes,Casual Shoes,Mushroom Brown,Winter,2018.0,Casual,Red Chief Men Mushroom Brown Shoes,Casual Shoes,data/subset/Casual Shoes/50753.jpg
1785,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010.0,Sports,Lotto Men Brighton White-Blue Shoe,Sports Shoes,data/subset/Sports Shoes/1785.jpg
11911,Men,Footwear,Sandal,Sandals,Black,Summer,2011.0,Formal,Franco Leone Men Casual Black Sandals,Sandals,data/subset/Sandals/11911.jpg
